trial,right_eye,left_eye,validity,stim_cnd,disparity,transient_counts,cdt,mdt,dtstd,latency,press_timing,release_timing,key_press_list
31,1ls.png,1cls.png,valid,line,uncross,30,7.028963327407837,0.4685975551605225,0.2472915811033064,2.470895767211914,"[ 2.47089577  5.46312761  6.5907867   8.3508327   9.51078463 11.20688367
 11.98277473 12.98301959 14.8548398  16.57490873 18.89499378 19.83098578
 20.83066082 22.35902166 24.35106778]","[ 2.67639089  5.70845175  7.01243186  8.87656879 10.07648468 11.47656178
 12.31652474 14.2523818  15.49258494 16.97272778 19.28465366 20.1486578
 21.19668293 22.91674185 24.87670183]","[0.20549511909484863, 0.24532413482666016, 0.4216451644897461, 0.5257360935211182, 0.5657000541687012, 0.26967811584472656, 0.33375000953674316, 1.269362211227417, 0.6377451419830322, 0.39781904220581055, 0.3896598815917969, 0.3176720142364502, 0.36602210998535156, 0.5577201843261719, 0.5256340503692627]"
32,15ls.png,1cls.png,valid,block,uncross,18,7.115543842315674,0.7906159824795194,0.5260532433685915,3.5429179668426514,"[ 3.54291797 10.45527697 11.58298683 13.98313999 14.66302681 19.64752102
 23.59921813 26.26333594 27.8072989 ]","[ 4.37394595 10.95667911 12.16468406 14.38882399 16.64459205 20.81265712
 23.796983   26.60494614 28.91695499]","[0.8310279846191406, 0.5014021396636963, 0.5816972255706787, 0.4056839942932129, 1.981565237045288, 1.1651360988616943, 0.19776487350463867, 0.3416101932525635, 1.1096560955047607]"
33,1cls.png,15ls.png,invalid,block,cross,6,7.424299716949463,2.474766572316488,0.8449737991080278,7.063168048858643,[ 7.06316805 16.911273   23.6793921 ],[ 8.96456409 18.76475692 27.34881186],"[1.9013960361480713, 1.8534839153289795, 3.669419765472412]"
34,15cls.png,15ls.png,invalid,da_Vinci,cross,12,2.137300968170166,0.356216828028361,0.15578269989996166,12.47923994064331,[12.47923994 13.51903105 15.08709979 23.64763999 24.39108777 29.19144988],[12.7486999  13.79670286 15.69266987 24.06087995 24.84489489 29.30900192],"[0.26945996284484863, 0.27767181396484375, 0.6055700778961182, 0.4132399559020996, 0.45380711555480957, 0.11755204200744629]"
35,testls.png,1cls.png,local,local_r,uncross,14,7.248161554336548,1.0354516506195068,0.5994041385831242,5.951164245605469,"[ 5.95116425  9.85532594 14.85527015 19.32763314 22.35904121 25.83930707
 28.82327604]","[ 6.59661317 11.56450891 16.38075709 20.29453492 24.15678906 26.19694519
 29.069031  ]","[0.6454489231109619, 1.7091829776763916, 1.525486946105957, 0.9669017791748047, 1.7977478504180908, 0.3576381206512451, 0.24575495719909668]"
36,15ls.png,1cls.png,valid,block,uncross,18,4.369572162628174,0.4855080180697971,0.30881880869853107,6.57521390914917,"[ 6.57521391  7.99892688 10.27896309 11.60753179 13.7031939  18.18330503
 19.99122095 21.9513371  28.67161083]","[ 6.82065582  8.30064011 10.51660991 11.83665013 14.55664182 19.35677099
 20.37298203 22.52487588 29.04504895]","[0.24544191360473633, 0.301713228225708, 0.23764681816101074, 0.22911834716796875, 0.8534479141235352, 1.1734659671783447, 0.3817610740661621, 0.5735387802124023, 0.37343811988830566]"
37,15ls.png,15cls.png,valid,da_Vinci,uncross,18,6.0663838386535645,0.674042648739285,0.44531819207269546,4.6152119636535645,"[ 4.61521196 11.98327398 13.27887797 15.19087625 16.89525914 18.29498124
 22.58320212 23.84695029 26.71113014]","[ 4.79653096 12.12450814 14.50065422 15.70056605 17.29270029 19.66873717
 22.86079788 24.73281908 27.78883314]","[0.181318998336792, 0.1412341594696045, 1.2217762470245361, 0.5096898078918457, 0.39744114875793457, 1.373755931854248, 0.27759575843811035, 0.8858687877655029, 1.0777029991149902]"
38,15ls.png,1cls.png,valid,block,uncross,20,6.280356407165527,0.6280356407165527,0.35186058875823206,3.750983953475952,"[ 3.75098395  6.8310082   9.65487814 12.59904218 14.45486903 18.84720492
 20.02298617 22.071141   23.83108687 26.46329808]","[ 4.58844399  7.38855195  9.94865489 13.06067204 15.10866809 19.1647501
 21.21263385 22.33280492 24.23678803 27.76488709]","[0.8374600410461426, 0.5575437545776367, 0.2937767505645752, 0.46162986755371094, 0.6537990570068359, 0.31754517555236816, 1.1896476745605469, 0.26166391372680664, 0.4057011604309082, 1.301589012145996]"
39,testls.png,1cls.png,local,local_r,uncross,16,12.509101629257202,1.5636377036571503,1.1163991758452172,3.8148269653320312,"[ 3.81482697  4.83090711  8.34281206 11.93488407 16.48711705 18.53492188
 26.83124518 28.95910716]","[ 4.08454919  6.37228608 10.20453024 13.54062104 17.14063716 22.74870205
 27.8368001  30.31679726]","[0.26972222328186035, 1.5413789749145508, 1.8617181777954102, 1.6057369709014893, 0.6535201072692871, 4.213780164718628, 1.0055549144744873, 1.3576900959014893]"
40,1cls.png,1ls.png,invalid,line,cross,22,8.685614585876465,0.7896013259887695,0.6718173025168277,1.6627566814422607,"[ 1.66275668  4.63924193  7.79903889  8.7430079  12.70314598 14.04701066
 17.11110973 18.07911396 19.98305464 24.86339879 28.5516119 ]","[ 1.94074583  5.0285399   8.32470393  9.78062272 13.26077175 14.28472376
 17.1966846  18.31683469 21.50077987 27.10071397 30.13298464]","[0.27798914909362793, 0.3892979621887207, 0.5256650447845459, 1.0376148223876953, 0.5576257705688477, 0.23771309852600098, 0.08557486534118652, 0.23772072792053223, 1.5177252292633057, 2.2373151779174805, 1.5813727378845215]"
